"mun";"lei";"desc";"link";"UF";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"codmun";"id_munic_7";"id_estado"
"Uberaba";"Decreto Nº 5453 de 15 de abril de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE TÉCNICO DE ENFERMAGEM, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/kfdhy";"MG";0;0;1;0;0;0;0;2020-04-15;317010;3170107;31
"Uberaba";"Decreto Nº 5452 de 15 de abril de 2020";"DISPÕE SOBRE A DESIGNAÇÃO PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE ENFERMEIRO PADRÃO, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/fkhyd";"MG";0;0;1;0;0;0;0;2020-04-15;317010;3170107;31
"Uberaba";"Decreto Nº 5455 de 15 de abril de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE ENFERMEIRO PADRÃO PARA O SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA - SAMU, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/iehyn";"MG";0;0;1;0;0;0;0;2020-04-15;317010;3170107;31
"Recife";"Decreto Nº 33629 de 15 de abril de 2020";"Autoriza a prorrogação das contratações temporárias de excepcional interesse público previstas originalmente nos Decretos nºs 29.104 e 29.105, de 18 de setembro de 2015, e que fora...";"http://leismunicipa.is/bjeya";"PE";0;0;1;0;0;0;0;2020-04-15;261160;2611606;26
"São Paulo";"Decreto Nº 59360 de 15 de abril de 2020";"Recomenda o uso de máscaras de proteção facial pela população do Município de São Paulo como meio complementar de prevenção ao coronavírus.";"http://leismunicipa.is/ycjbh";"SP";0;0;1;0;0;0;0;2020-04-15;355030;3550308;35
"São Paulo";"Decreto Nº 59359 de 15 de abril de 2020";"Estabelece a obrigação dos hospitais localizados no Município de São Paulo de prestar informações diárias necessárias à adoção de medidas para enfrentamento da pandemia do Covid-19...";"http://leismunicipa.is/ayjbd";"SP";0;0;1;0;0;0;0;2020-04-15;355030;3550308;35
"São Paulo";"Decreto Nº 59348 de 14 de abril de 2020";"Prorroga os períodos de suspensão de prazos previstos no inciso VII do artigo 12 e no artigo 20, ambos do Decreto nº 59.283, de 16 de março de 2020, que declarou situação de emergê...";"http://leismunicipa.is/iybag";"SP";0;0;1;0;0;0;0;2020-04-14;355030;3550308;35
"Santos";"Decreto Nº 8937 de 14 de abril de 2020";"DISPÕE SOBRE O ESTABELECIMENTO DE DIRETRIZES PARA REVISÃO DE CONTRATOS, APLICÁVEIS NO EXERCÍCIO DE 2020, PARA AS DESPESAS QUE ESPECIFICA NO ÂMBITO DO PODER EXECUTIVO, E DÁ OUTRAS P...";"http://leismunicipa.is/cibya";"SP";0;0;1;0;0;0;0;2020-04-14;354850;3548500;35
"Patos de Minas";"Decreto Nº 4812 de 14 de abril de 2020";"Altera a redação do inc. I do art. 4º do Decreto nº 4.799, de 26 de março de 2020, que <U+0093>dispõe sobre recebimento de doações de bens e serviços de pessoas físicas, jurídicas privada...";"http://leismunicipa.is/gjhey";"MG";0;0;1;0;0;0;0;2020-04-14;314800;3148004;31
"Macapá";"Decreto Nº 1880 de 14 de abril de 2020";"DISPÕE SOBRE AS MEDIDAS DE PREVENÇÃO E COMBATE AO CORONAVÍRIUS (COVID-19) NO ÂMBITO DO MUNICÍPIO DE MACAPÁ.";"http://leismunicipa.is/ahmyj";"AP";0;0;1;0;0;0;0;2020-04-14;160030;1600303;16
"Niterói";"Decreto Nº 13553 de 14 de abril de 2020";"Dispõe sobre necessidade de se adotar providências referentes ao controle interno e externo nos contratos e convênios celebrados pela Administração durante o Estado de Emergência e...";"http://leismunicipa.is/eychi";"RJ";0;0;1;0;0;0;0;2020-04-14;330330;3303302;33
"Salvador";"Decreto Nº 32347 de 14 de abril de 2020";"Dispõe sobre medidas administrativas de controle e redução de despesas no âmbito do Município de Salvador.";"http://leismunicipa.is/ycfbj";"BA";0;0;1;0;0;0;0;2020-04-14;292740;2927408;29
"Niterói";"Decreto Nº 13554 de 14 de abril de 2020";"Regulamenta a Lei Municipal nº 3486/2020, que dispõe sobre a concessão de auxílio emergencial aos permissionários do serviço de táxi e seus auxiliares, bem como aos prestadores de ...";"http://leismunicipa.is/eiych";"RJ";0;0;1;0;0;0;0;2020-04-14;330330;3303302;33
"Rio de Janeiro";"Lei Ordinária Nº 6735 de 14 de abril de 2020";"Cria o Fundo Emergencial de Combate à COVID-19 - FECC, destinado ao enfrentamento dos efeitos da pandemia do novo coronavírus no Município do Rio de Janeiro, e dá outras providênci...";"http://leismunicipa.is/cjdyb";"RJ";1;0;0;0;0;0;0;2020-04-14;330455;3304557;33
"Santos";"Decreto Nº 8938 de 14 de abril de 2020";"ABRE CRÉDITO SUPLEMENTAR NA IMPORTÂNCIA DE R$ 11.407.207,24 (ONZE MILHÕES, QUATROCENTOS E SETE MIL, DUZENTOS E SETE REAIS E VINTE E QUATRO CENTAVOS) AUTORIZADO PELO ART. 5º, INCISO...";"http://leismunicipa.is/cdyje";"SP";0;0;1;0;0;0;0;2020-04-14;354850;3548500;35
"Manaus";"Decreto Nº 4806 de 14 de abril de 2020";"RECOMENDA, em caráter temporário, no âmbito do Município de Manaus, a utilização de máscaras pela população como meio de prevenção ao novo coronavírus (COVID-19), e dá outras provi...";"http://leismunicipa.is/ljgyc";"AM";0;0;1;0;0;0;0;2020-04-14;130260;1302603;13
"São Paulo";"Lei Ordinária Nº 17338 de 14 de abril de 2020";"Insere o art. 8º-A à Lei nº 13.548, de 1º de abril de 2003, que institui o Fundo Especial de Despesas da Câmara Municipal de São Paulo, para prever a transferência de valores para ...";"http://leismunicipa.is/yibag";"SP";1;0;0;0;0;0;0;2020-04-14;355030;3550308;35
"São Paulo";"Decreto Nº 59349 de 14 de abril de 2020";"Recomenda horário de funcionamento das atividades industriais, comerciais e de serviços durante o estado de calamidade pública para enfrentamento da pandemia decorrente do coronaví...";"http://leismunicipa.is/biayg";"SP";0;0;1;0;0;0;0;2020-04-14;355030;3550308;35
"Salvador";"Decreto Nº 32346 de 14 de abril de 2020";"Define medidas complementares para enfrentamento da pandemia decorrente do coronavirus.";"http://leismunicipa.is/jhdcy";"BA";0;0;1;0;0;0;0;2020-04-14;292740;2927408;29
"Uberaba";"Decreto Nº 5451 de 13 de abril de 2020";"Revoga o Decreto n. 5444/2020, que <U+0093>Impõe, no âmbito do Município de Uberaba, Estado de Minas Gerais, medidas de proteção à coletividade a serem adotadas para enfrentamento da emer...";"http://leismunicipa.is/becyi";"MG";0;0;1;0;0;0;0;2020-04-13;317010;3170107;31
"Sorocaba";"Decreto Nº 25691 de 13 de abril de 2020";"(Dispõe sobre alteração no orçamento vigente e dá outras providências).";"http://leismunicipa.is/likey";"SP";0;0;1;0;0;0;0;2020-04-13;355220;3552205;35
"Patos de Minas";"Decreto Nº 4810 de 13 de abril de 2020";"Dispõe sobre a suspensão das aulas presenciais na rede de ensino municipal para o enfrentamento da emergência de saúde pública decorrente do Coronavírus (COVID-19).";"http://leismunicipa.is/cyidf";"MG";0;0;1;0;0;0;0;2020-04-13;314800;3148004;31
"Patos de Minas";"Decreto Nº 4811 de 13 de abril de 2020";"Abre Crédito Suplementar e dá outras providências";"http://leismunicipa.is/fgyma";"MG";0;0;1;0;0;0;0;2020-04-13;314800;3148004;31
"Manaus";"Decreto Nº 4803 de 13 de abril de 2020";"REGULAMENTA a Lei nº 2.596, de 03 de abril de 2020, que dispõe sobre a concessão da bolsa-auxílio emergencial, em razão da pandemia causada pelo novo Coronavírus (COVID-19), e dá o...";"http://leismunicipa.is/yachi";"AM";0;0;1;0;0;0;0;2020-04-13;130260;1302603;13
"Cabo de Santo Agostinho";"Decreto Nº 1885 de 13 de abril de 2020";"Dispõe sobre novas medidas de restrições para o combate ao Coronavírus (COVID-19), e dá outras providências.";"http://leismunicipa.is/dgyme";"PE";0;0;1;0;0;0;0;2020-04-13;260290;2602902;26
"Uberlândia";"Decreto Nº 18583 de 13 de abril de 2020";"DECLARA ESTADO DE CALAMIDADE PÚBLICA NO MUNICÍPIO DE UBERLÂNDIA EM DECORRÊNCIA DA  PANDEMIA DO NOVO CORONAVÍRUS <U+0096> COVID-19.";"http://leismunicipa.is/hybgf";"MG";0;0;1;0;0;0;0;2020-04-13;317020;3170206;31
"Recife";"Decreto Nº 33614 de 13 de abril de 2020";"ESTABELECE NOVAS MEDIDAS RESTRITIVAS E ADEQUAÇÕES AO EXERCÍCIO DE ATIVIDADE ECONÔMICA POR SUPERMERCADOS E HIPERMERCADOS, BANCOS E CASAS LOTÉRICAS SITUADOS NO MUNICÍPIO DO RECIFE, N...";"http://leismunicipa.is/anyhf";"PE";0;0;1;0;0;0;0;2020-04-13;261160;2611606;26
"São Bernardo do Campo";"Decreto Nº 21135 de 13 de abril de 2020";"- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -";"http://leismunicipa.is/chjfy";"SP";0;0;1;0;0;0;0;2020-04-13;354870;3548708;35
"São Bernardo do Campo";"Decreto Nº 21136 de 13 de abril de 2020";"- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -";"http://leismunicipa.is/ycfjh";"SP";0;0;1;0;0;0;0;2020-04-13;354870;3548708;35
"Patos de Minas";"Decreto Nº 4809 de 13 de abril de 2020";" Dispõe sobre a adoção de medidas assistenciais durante a pandemia de Coronavírus (COVID-19) no Município de Patos de Minas.";"http://leismunicipa.is/cdyif";"MG";0;0;1;0;0;0;0;2020-04-13;314800;3148004;31
"Camboriú";"Decreto Nº 3657 de 12 de abril de 2020";"ALTERA O DECRETO MUNICIPAL 3.645/2020.";"http://leismunicipa.is/ehyfd";"SC";0;0;1;0;0;0;0;2020-04-12;420320;4203204;42
"Florianópolis";"Decreto Nº 21444 de 12 de abril de 2020";"PRORROGA AS MEDIDAS DE ENFRENTAMENTO AO COVID-19, ALTERA O DECRETO Nº 21.340, DE 2020, SUSPENDE OS EFEITOS DO DECRETO Nº 12.374, DE 2013, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/hdygb";"SC";0;0;1;0;0;0;0;2020-04-12;420540;4205407;42
"Manaus";"Decreto Nº 4801 de 11 de abril de 2020";"DISPÕE sobre medidas excepcionais para realização de velórios e sepultamentos no município de Manaus durante o estado de emergência em saúde pública causada pelo novo Coronavírus (...";"http://leismunicipa.is/acyhi";"AM";0;0;1;0;0;0;0;2020-04-11;130260;1302603;13
"Niterói";"Decreto Nº 13550 de 11 de abril de 2020";"DISPÕE SOBRE A ABERTURA EXCEPCIONAL DE ESTABELECIMENTOS NOS PERÍODOS QUE ESPECIFICA E DÁ OUTRA PROVIDÊNCIAS.";"http://leismunicipa.is/hbfyg";"RJ";0;0;1;0;0;0;0;2020-04-11;330330;3303302;33
"Salvador";"Decreto Nº 32337 de 11 de abril de 2020";"Define medidas complementares para o enfrentamento da pandemia decorrente do coronavírus.";"http://leismunicipa.is/idyhc";"BA";0;0;1;0;0;0;0;2020-04-11;292740;2927408;29
"Niterói";"Decreto Nº 13551 de 11 de abril de 2020";"DISPÕE SOBRE A REDUÇÃO DA CIRCULAÇÃO NOS ACESSOS DE NITERÓI COM MUNICÍPIOS VIZINHOS.";"http://leismunicipa.is/bhgfy";"RJ";0;0;1;0;0;0;0;2020-04-11;330330;3303302;33
"Manaus";"Decreto Nº 4802 de 11 de abril de 2020";"DISPÕE sobre o procedimento para recebimento de doações de bens móveis e serviços para auxílio no enfrentamento da pandemia internacionalmente declarada de COVID-19, e dá outras pr...";"http://leismunicipa.is/aychi";"AM";0;0;1;0;0;0;0;2020-04-11;130260;1302603;13
"Niterói";"Decreto Nº 13549 de 10 de abril de 2020";"Dispõe sobre novas medidas de prevenção para o enfrentamento da pandemia de Covid-19, o novo Coronavírus, nos estabelecimentos comerciais em funcionamento.";"http://leismunicipa.is/bhgyf";"RJ";0;0;1;0;0;0;0;2020-04-10;330330;3303302;33
"Niterói";"Decreto Nº 13547 de 10 de abril de 2020";"DISPÕE SOBRE A PRORROGAÇÃO DAS MEDIDAS RESTRITIVAS DE ISOLAMENTO PARA REDUÇÃO DA TRANSMISSÃO DO CORONAVÍRUS E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/bhyfg";"RJ";0;0;1;0;0;0;0;2020-04-10;330330;3303302;33
"Patos de Minas";"Decreto Nº 4808 de 10 de abril de 2020";"Dispõe sobre medidas complementares de proteção à coletividade a serem adotadas pelas agências bancárias, cooperativas de crédito, correspondentes bancários e casas lotéricas no en...";"http://leismunicipa.is/ehayg";"MG";0;0;1;0;0;0;0;2020-04-10;314800;3148004;31
"Niterói";"Decreto Nº 13548 de 10 de abril de 2020";"DISPÕE SOBRE OS PROCEDIMENTOS PARA CONTRATAÇÕES EMERGENCIAIS E URGENTES PARA A AQUISIÇÃO DE BENS, INSUMOS E SERVIÇOS, INCLUSIVE DE ENGENHARIA, PARA A CONTENÇÃO E O ENFRENTAMENTO DA...";"http://leismunicipa.is/ybfhg";"RJ";0;0;1;0;0;0;0;2020-04-10;330330;3303302;33
"Porto Alegre";"Decreto Nº 20541 de 9 de abril de 2020";"Altera o inc. XIV do art. 12, o caput e o parágrafo único do art. 49, o § 2º do art. 53, o § 1º do art. 57, o parágrafo único do art. 58, os capita do art. 60 e do art. 70; e inclu...";"http://leismunicipa.is/dhyga";"RS";0;0;1;0;0;0;0;2020-04-09;431490;4314902;43
"São Bernardo do Campo";"Decreto Nº 21134 de 9 de abril de 2020";"Altera o Inciso VI e acrescenta o inciso XVII no artigo 2º do Decreto nº 21.114, de 22 de março de 2020, e dá outras providências.";"http://leismunicipa.is/ieyhd";"SP";0;0;1;0;0;0;0;2020-04-09;354870;3548708;35
"São Bernardo do Campo";"Decreto Nº 21133 de 9 de abril de 2020";"Regulamenta, em caráter excepcional, a suspensão do pagamento do incentivo e aprimoramento das atividades de fiscalização de que trata a Lei nº 6.734, de 6 de dezembro de 2018, e d...";"http://leismunicipa.is/hdykf";"SP";0;0;1;0;0;0;0;2020-04-09;354870;3548708;35
"Porto Alegre";"Decreto Nº 20542 de 9 de abril de 2020";"Dispõe sobre medidas para reduzir o impacto social e econômico do estado de calamidade provocado pela emergência de saúde pública de importância internacional decorrente do novo Co...";"http://leismunicipa.is/dhgya";"RS";0;0;1;0;0;0;0;2020-04-09;431490;4314902;43
"Recife";"Decreto Nº 33611 de 9 de abril de 2020";"Autoriza a prorrogação das contratações temporárias previstas no Decreto Municipal nº 27.433, de 9 de outubro de 2013 e em vigor por força do Decreto Municipal nº 31.415, de 11 de ...";"http://leismunicipa.is/bgcyf";"PE";0;0;1;0;0;0;0;2020-04-09;261160;2611606;26
"Florianópolis";"Lei Ordinária Nº 10700 de 9 de abril de 2020";"DISPÕE SOBRE O REMANEJAMENTO DOS RECURSOS PREVISTOS NO §7º DO ART. 88 DA LEI ORGÂNICA DO MUNICÍPIO DE FLORIANÓPOLIS QUE ESTÃO DESCRITOS NA LEI ORÇAMENTÁRIA ANUAL DE 2020 - LEI Nº 1...";"http://leismunicipa.is/dfhye";"SC";1;0;0;0;0;0;0;2020-04-09;420540;4205407;42
"Criciúma";"Lei Ordinária Nº 7679 de 9 de abril de 2020";"Acrescenta parágrafo único aos artigos 1º e 2º da Lei nº 6750/16, de 08 de julho de 2016, que dispõe sobre o subsídio dos Vereadores da Câmara Municipal da 18ª Legislatura durante ...";"http://leismunicipa.is/cajyg";"SC";1;0;0;0;0;0;0;2020-04-09;420460;4204608;42
"Criciúma";"Lei Ordinária Nº 7680 de 9 de abril de 2020";"Altera dispositivo da Lei nº 6751/16, de 08 de julho de 2016, que dispõe sobre o subsídio do Prefeito Municipal, Vice-Prefeito e Secretários Municipais durante o quadriênio 2017/20...";"http://leismunicipa.is/yjgac";"SC";1;0;0;0;0;0;0;2020-04-09;420460;4204608;42
"Niterói";"Lei Ordinária Nº 3486 de 9 de abril de 2020";"Dispõe sobre a concessão de auxílio emergencial aos permissionários do serviço de táxi e seus auxiliares, bem como aos prestadores de serviço de transporte escolar em virtude dos i...";"http://leismunicipa.is/bgyhf";"RJ";1;0;0;0;0;0;0;2020-04-09;330330;3303302;33
"Niterói";"Lei Ordinária Nº 3485 de 9 de abril de 2020";"Institui o Programa Busca Ativa como medida para a mitigação dos impactos econômicos e sociais decorrentes da epidemia do Coronavírus (covid-19) no município de Niterói.";"http://leismunicipa.is/bghyf";"RJ";1;0;0;0;0;0;0;2020-04-09;330330;3303302;33
"Recife";"Decreto Nº 33612 de 9 de abril de 2020";"Autoriza a contratação temporária de 40 (quarenta) profissionais da área de saúde, no âmbito da Secretaria de Saúde do Município do Recife, para atender à necessidade temporária de...";"http://leismunicipa.is/bcygf";"PE";0;0;1;0;0;0;0;2020-04-09;261160;2611606;26
"Recife";"Decreto Nº 33613 de 9 de abril de 2020";"Autoriza a contratação temporária de 06 (seis) Técnicos de Enfermagem 40h, 09 (nove) Técnicos em Radiologia 20h e 30 (trinta) Técnicos de Laboratório 30h - Análises Clínicas, no âm...";"http://leismunicipa.is/ybcgf";"PE";0;0;1;0;0;0;0;2020-04-09;261160;2611606;26
"São Bernardo do Campo";"Decreto Nº 21130 de 8 de abril de 2020";"Dispõe sobre restrições de ordem sanitárias a circulação de pessoas e veículos em vias, praças e logradouros públicos do Município, e dá outras providências.";"http://leismunicipa.is/heidy";"SP";0;0;1;0;0;0;0;2020-04-08;354870;3548708;35
"Niterói";"Decreto Nº 13543 de 8 de abril de 2020";"Dispõe sobre a determinação de utilização de máscaras pelos colaboradores de estabelecimentos abertos ao público e recomendação de utilização pelos demais cidadãos, durante a epide...";"http://leismunicipa.is/vxwns";"RJ";0;0;1;0;0;0;0;2020-04-08;330330;3303302;33
"Uberaba";"Decreto Nº 5447 de 8 de abril de 2020";"DISPÕE SOBRE A DESIGNAÇÃO PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE TÉCNICO DE ENFERMAGEM, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/ebcyi";"MG";0;0;1;0;0;0;0;2020-04-08;317010;3170107;31
"Uberaba";"Decreto Nº 5445 de 8 de abril de 2020";"Estabelece medidas administrativas de racionalização, controle orçamentário e contenção de despesas, no âmbito do Município de Uberaba, Estado de Minas Gerais, decorrentes do Coron...";"http://leismunicipa.is/byiec";"MG";0;0;1;0;0;0;0;2020-04-08;317010;3170107;31
"São Bernardo do Campo";"Decreto Nº 21132 de 8 de abril de 2020";"Dispõe sobre abertura de crédito adicional extraordinário, e dá outras providências.";"http://leismunicipa.is/icyhe";"SP";0;0;1;0;0;0;0;2020-04-08;354870;3548708;35
"Santos";"Decreto Nº 8936 de 8 de abril de 2020";"ADOTA MEDIDAS ADICIONAIS AO DECRETO Nº 8.896, DE 19 DE MARÇO DE 2020, EM RELAÇÃO À ORGANIZAÇÃO E FUNCIONAMENTO DAS FEIRAS LIVRES NO MUNICÍPIO, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/cydje";"SP";0;0;1;0;0;0;0;2020-04-08;354850;3548500;35
"Uberlândia";"Decreto Nº 18582 de 8 de abril de 2020";"DISPÕE SOBRE FORÇA-TAREFA TEMPORÁRIA E INTEGRADA PARA O EXERCÍCIO DA FISCALIZAÇÃO DE ESTABELECIMENTOS E ATIVIDADES QUANTO AO CUMPRIMENTO DE NORMAS E DIRETRIZES ESTABELECIDAS PARA O...";"http://leismunicipa.is/vwtxs";"MG";0;0;1;0;0;0;0;2020-04-08;317020;3170206;31
"Macapá";"Decreto Nº 1856 de 8 de abril de 2020";"DISPÕE SOBRE AS PRORROGAÇÕES DOS DECRETOS MUNICIPAIS Nº 1627, 14 DE MARÇO DE 2020 E Nº 1704, DE 20 DE MARÇO DE 2020.";"http://leismunicipa.is/ayhjm";"AP";0;0;1;0;0;0;0;2020-04-08;160030;1600303;16
"Santos";"Decreto Nº 8935 de 8 de abril de 2020";"ABRE CRÉDITO SUPLEMENTAR NA IMPORTÂNCIA DE R$ 898.328,64 (OITOCENTOS E NOVENTA E OITO MIL, TREZENTOS E VINTE E OITO REAIS E SESSENTA E QUATRO CENTAVOS) AUTORIZADO PELO ART. 5º, INC...";"http://leismunicipa.is/cdjey";"SP";0;0;1;0;0;0;0;2020-04-08;354850;3548500;35
"Patos de Minas";"Decreto Nº 4807 de 8 de abril de 2020";"Dispõe sobre a suspensão de atividades comerciais, inclusive as relativas à produção industrial e de serviços que especifica e dá outras providências.";"http://leismunicipa.is/egydh";"MG";0;0;1;0;0;0;0;2020-04-08;314800;3148004;31
"Bragança Paulista";"Decreto Nº 3248 de 8 de abril de 2020";"Prorroga o prazo de vigência da situação de emergência declarada através do Decreto nº 3.166, de 17 de janeiro de 2020.";"http://leismunicipa.is/mdkye";"SP";0;0;1;0;0;0;0;2020-04-08;350760;3507605;35
"Recife";"Portaria do Executivo Nº 883 de 8 de abril de 2020";"O PREFEITO DO RECIFE, no uso de suas atribuições, e tendo em vista o contido no ofício nº 354/2020 - GAB/SEDUC;";"http://leismunicipa.is/dbeyc";"PE";0;0;0;0;0;1;0;2020-04-08;261160;2611606;26
"Patos de Minas";"Decreto Nº 4806 de 8 de abril de 2020";"Altera a redação do art. 2º do Decreto nº 4.805, de 7 de abril de 2020, que <U+0093>Instituiu e Dispõe sobre a estrutura organizacional do Comitê Municipal de Enfrentamento  ao Coronavíru...";"http://leismunicipa.is/hgyde";"MG";0;0;1;0;0;0;0;2020-04-08;314800;3148004;31
"Macapá";"Decreto Nº 1855 de 8 de abril de 2020";"DISPÕE SOBRE AS PRORROGAÇÕES DOS DECRETOS MUNICIPAIS Nº 1626, 14 DE MARÇO DE 2020 E Nº 1654, DE 16 DE MARÇO DE 2020.";"http://leismunicipa.is/amhyj";"AP";0;0;1;0;0;0;0;2020-04-08;160030;1600303;16
"Itapevi";"Decreto Nº 5541 de 7 de abril de 2020";"<U+0093>DISPÕE SOBRE NOVAS MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA EM SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DO NOVO CORONAVÍRUS E DÁ OUTRAS PROVIDÊNCIAS.<U+0094>";"http://leismunicipa.is/vwhxs";"SP";0;0;1;0;0;0;0;2020-04-07;352250;3522505;35
"São Paulo";"Decreto Nº 59338 de 7 de abril de 2020";"Disciplina o cômputo de faltas e o pagamento de benefícios para os beneficiários do Programa Operação Trabalho, regulamentado pelo Decreto nº 44.484, de 10 de março de 2004, enquan...";"http://leismunicipa.is/fvswx";"SP";0;0;1;0;0;0;0;2020-04-07;355030;3550308;35
"Patos de Minas";"Decreto Nº 4805 de 7 de abril de 2020";"Instituiu e Dispõe sobre a estrutura organizacional do Comitê Municipal de Enfrentamento  ao Coronavírus (COVID-19) no município de Patos de Minas.";"http://leismunicipa.is/dyhge";"MG";0;0;1;0;0;0;0;2020-04-07;314800;3148004;31
"Salvador";"Decreto Nº 32332 de 7 de abril de 2020";"Dispõe sobre novas medidas de prevenção e controle para enfrentamento do COVID-19 no âmbito do município de Salvador.";"http://leismunicipa.is/fdyce";"BA";0;0;1;0;0;0;0;2020-04-07;292740;2927408;29
