"mun";"lei";"desc";"link";"UF";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"codmun";"id_munic_7";"id_estado"
"Nova Mutum";"Decreto Nº 76 de 26 de maio de 2020";"<U+0093>Dispõe sobre abertura de crédito adicional especial no valor de R$ 721.068,65 (Setecentos e vinte e um mil e sessenta e oito reais e sessenta e cinco centavos), e dá outras provid...";"http://leismunicipa.is/logny";"MT";0;0;1;0;0;0;0;2020-05-26;510622;5106224;51
"Paranavaí";"Lei Ordinária Nº 4829 de 26 de maio de 2020";"AUTORIZA OPODEREXECUTIVO MUNICIPAL A EFETUAR A ABERTURA DE CRÉDITO ADICIONAL ESPECIALNO ORÇAMENTO DO MUNICÍPIO DE PARANAVAÍ, PARA O EXERCÍCIO DE 2020.";"http://leismunicipa.is/jbhpy";"PR";1;0;0;0;0;0;0;2020-05-26;411840;4118402;41
"Teutônia";"Lei Ordinária Nº 5374 de 26 de maio de 2020";"Altera Lei Municipal nº 5.329, de 15 de abril de 2020, que convalida o Decreto Municipal nº 2.736 de 07 de abril de 2020 e dá outras providências.";"http://leismunicipa.is/iknyo";"RS";1;0;0;0;0;0;0;2020-05-26;432145;4321451;43
"Campina Grande do Sul";"Decreto Nº 1309 de 26 de maio de 2020";"Decreta ponto facultativo nas repartições públicas municipais, em virtude da comemoração de Corpus Christi, nas datas que especifica.";"http://leismunicipa.is/myhbo";"PR";0;0;1;0;0;0;0;2020-05-26;410400;4104006;41
"Paranavaí";"Lei Ordinária Nº 4828 de 26 de maio de 2020";"Inclui ação e altera anexos doPPA/LDO/LOA para o Exercício Financeiro de 2020, e autoriza a abertura de Crédito adicionalespecial.";"http://leismunicipa.is/jybph";"PR";1;0;0;0;0;0;0;2020-05-26;411840;4118402;41
"Caçador";"Portaria do Executivo Nº 32956 de 26 de maio de 2020";"--";"http://leismunicipa.is/hpjdy";"SC";0;0;0;0;0;1;0;2020-05-26;420300;4203006;42
"Ponta Grossa";"Decreto Nº 17342 de 26 de maio de 2020";"Dispõe sobre a aplicação da Lei de Licitações durante o período de Estado de Emergência em Saúde Pública de Importância Internacional em decorrência da Infecção Humana pelo novo co...";"http://leismunicipa.is/oyhcf";"PR";0;0;1;0;0;0;0;2020-05-26;411990;4119905;41
"Luzerna";"Decreto Nº 2945 de 26 de maio de 2020";"<U+0093>DISPÕE SOBRE A REGULAMENTAÇÃO DE REUNIÕES VIRTUAIS DURANTE A PANDEMIA E SITUAÇÃO DE EMERGÊNCIA EM SAÚDE PÚBLICA DECORRENTE DO COVID 19 E DÁ OUTRAS PROVIDÊNCIAS<U+0094>";"http://leismunicipa.is/iybdo";"SC";0;0;1;0;0;0;0;2020-05-26;421003;4210035;42
"Presidente Nereu";"Decreto Nº 50 de 26 de maio de 2020";"ESTABELECE TURNO ?NICO DE ATENDIMENTO JUNTO A PREFEITURA MUNICIPAL DE PRESIDENTE NEREU E D? OUTRAS PROVID?NCIAS COMO ESPECIFICA.";"http://leismunicipa.is/yicdo";"SC";0;0;1;0;0;0;0;2020-05-26;421410;4214102;42
"Atibaia";"Decreto Nº 9194 de 26 de maio de 2020";"Institui e estabelece critérios e formas de reposição do trabalho por servidores públicos municipais, em razão da suspensão e afastamento das atividades, decorrente das ações para ...";"http://leismunicipa.is/yfogi";"SP";0;0;1;0;0;0;0;2020-05-26;350410;3504107;35
"Guarujá do Sul";"Lei Ordinária Nº 2670 de 26 de maio de 2020";"Prorroga prazo de vig?ncia de concess?o de direito real de uso previsto na Lei Municipal n. 2223, de 13 de junho de 2012 e d? outras provid?ncias.";"http://leismunicipa.is/cboyj";"SC";1;0;0;0;0;0;0;2020-05-26;420660;4206603;42
"Marema";"Decreto Nº 84 de 26 de maio de 2020";"De 26-05-2020";"http://leismunicipa.is/khgyo";"SC";0;0;1;0;0;0;0;2020-05-26;421055;4210555;42
"Uberlândia";"Decreto Nº 18638 de 26 de maio de 2020";"Abre Crédito Extraor din ário NO ORÇAMENTO DE 2020 para Ações de Enfrentamento da Pandemia Decorrente do Novo Coronav írus <U+0096> COVID-19";"http://leismunicipa.is/doayb";"MG";0;0;1;0;0;0;0;2020-05-26;317020;3170206;31
"Pinhalzinho";"Decreto Nº 123 de 26 de maio de 2020";"DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL, SUPLEMENTAR POR EXCESSO DE ARRECADAÇÃO E DÁ OUTRAS PROVIDÊNCIAS";"http://leismunicipa.is/dloyb";"SC";0;0;1;0;0;0;0;2020-05-26;421290;4212908;42
"Pinhalzinho";"Decreto Nº 123 de 26 de maio de 2020";"DISPÕE SOBRE A ABERTURA DE CRÉDITO ADICIONAL, SUPLEMENTAR POR EXCESSO DE ARRECADAÇÃO E DÁ OUTRAS PROVIDÊNCIAS";"http://leismunicipa.is/dloyb";"SC";0;0;1;0;0;0;0;2020-05-26;353820;3538204;35
"Peritiba";"Decreto Nº 104 de 26 de maio de 2020";"Altera dispositivos do Decreto 92-2020 e altera??es posteriores, que disp?e sobre a intensifica??o das medidas de enfrentamento da emerg?ncia de sa?de p?blica de import?ncia intern...";"http://leismunicipa.is/hkygo";"SC";0;0;1;0;0;0;0;2020-05-26;421260;4212601;42
"Coronel Bicaco";"Decreto Nº 142 de 26 de maio de 2020";"Altera dispositivo do Decreto de nº 122/2020  que Manteve estado de calamidade pública decorrente da situação de emergência internacional  estabeleceu medidas de prevenção e enfren...";"http://leismunicipa.is/dyoce";"RS";0;0;1;0;0;0;0;2020-05-26;430590;4305900;43
"Coronel Bicaco";"Decreto Nº 141 de 26 de maio de 2020";"Altera dispositivo do Decreto de nº 122/2020  que Manteve estado de calamidade pública decorrente da situação de emergência internacional  estabeleceu medidas de prevenção e enfren...";"http://leismunicipa.is/ydcoe";"RS";0;0;1;0;0;0;0;2020-05-26;430590;4305900;43
"Tupaciguara";"Lei Ordinária Nº 3047 de 26 de maio de 2020";"Autoriza o Chefe do Poder Executivo a antecipar parcela de pagamento aos prestadores de serviços contratados para o serviço de transporte escolar, como medida excepcional para a ma...";"http://leismunicipa.is/fjyol";"MG";1;0;0;0;0;0;0;2020-05-26;316960;3169604;31
"Osório";"Decreto Nº 85 de 26 de maio de 2020";"Dispõe sobre a forma de publicização dos Boletins informativos sobre o enfrentamento da emergência de saúde pública decorrente do surto epidêmico do novo coronavírus (COVID-19) no ...";"http://leismunicipa.is/ogfay";"RS";0;0;1;0;0;0;0;2020-05-26;431350;4313508;43
"Nova Candelária";"Lei Ordinária Nº 1250 de 26 de maio de 2020";"AUTORIZA A ABERTURA DE UM CRÉDITO ESPECIAL NO VALOR DE R$ 18.000 00  UTILIZANDO COMO RECURSOS O EXCESSO DE ARRECADAÇÃO DE RECEITA E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/iyomk";"RS";1;0;0;0;0;0;0;2020-05-26;431301;4313011;43
"Teutônia";"Decreto Nº 2769 de 26 de maio de 2020";"Abre Crédito Adicional Especial no valor de R$ 63.635,04 (sessenta e três mil seiscentos e trinta e cinco reais e quatro centavos), e dá outras providências.";"http://leismunicipa.is/omycl";"RS";0;0;1;0;0;0;0;2020-05-26;432145;4321451;43
"Osório";"Decreto Nº 84 de 26 de maio de 2020";"Prorroga o prazo de suspensão das aulas da rede municipal de ensino, educação infantil e ensino fundamental do Decreto Municipal nº 034, de 17 de março de 2020, que dispõe sobre as...";"http://leismunicipa.is/hefoy";"RS";0;0;1;0;0;0;0;2020-05-26;431350;4313508;43
"Maçambará";"Lei Ordinária Nº 1581 de 26 de maio de 2020";"AUTORIZA ABERTURA DE CRÉDITO ADICIONAL ESPECIAL";"http://leismunicipa.is/yphaf";"RS";1;0;0;0;0;0;0;2020-05-26;431171;4311718;43
"Sorocaba";"Decreto Nº 25761 de 26 de maio de 2020";"(Dispõe sobre alteração no orçamento vigente e dá outras providências).";"http://leismunicipa.is/fhoyn";"SP";0;0;1;0;0;0;0;2020-05-26;355220;3552205;35
"Jaboticaba";"Lei Ordinária Nº 4452 de 26 de maio de 2020";"ABRE CRÉDITO ADICIONAL ESPECIAL PARA INCLUIR CONTAS DE DESPESA (ELEMENTOS) NO ORÇAMENTO MUNICIPAL VIGENTE E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/mnlyf";"RS";1;0;0;0;0;0;0;2020-05-26;431085;4310850;43
"Galvão";"Lei Ordinária Nº 935 de 26 de maio de 2020";"Dispõe sobre medidas administrativas a serem adotadas no âmbito do Poder Executivo do Município de galvão-sc, para enfrentamento da emergência de saúde pública de importância inter...";"http://leismunicipa.is/edoyh";"SC";1;0;0;0;0;0;0;2020-05-26;420560;4205605;42
"União do Oeste";"Decreto Nº 4460 de 26 de maio de 2020";"Decreta Ponto Facultativo Municipal e d? outras provid?ncias.";"http://leismunicipa.is/oaydi";"SC";0;0;1;0;0;0;0;2020-05-26;421885;4218855;42
"Eugênio de Castro";"Lei Ordinária Nº 1774 de 26 de maio de 2020";"Autoriza a abrir Crédito Suplementar no valor de R$: 46.000,00 (quarenta e seis mil reais), e dá outras providências.";"http://leismunicipa.is/oeyfl";"RS";1;0;0;0;0;0;0;2020-05-26;430783;4307831;43
"Indaial";"Decreto Nº 2258 de 26 de maio de 2020";"Institui Comissão para revisão da legislação previdenciária no âmbito do serviço público municipal.";"http://leismunicipa.is/jefoy";"SC";0;0;1;0;0;0;0;2020-05-26;420750;4207502;42
"Lontras";"Decreto Nº 75 de 26 de maio de 2020";"""Autoriza o Poder Executivo a abrir crédito adicional suplementar no orçamento do Fundo Municipal de Saúde e no orçamento do Município, com base em excesso de arrecadação, no valor...";"http://leismunicipa.is/oyefb";"SC";0;0;1;0;0;0;0;2020-05-26;420990;4209904;42
"Ijuí";"Lei Ordinária Nº 6955 de 26 de maio de 2020";"Autoriza a abertura de créditos adicionais especiais até o montante de R$ 430.230,00 (quatrocentos e trinta mil duzentos e trinta reais); autoriza a inclusão de ações aos Anexos II...";"http://leismunicipa.is/ocyfe";"RS";1;0;0;0;0;0;0;2020-05-26;431020;4310207;43
"Guamiranga";"Lei Ordinária Nº 879 de 26 de maio de 2020";"""Altera a Lei 797/2017, que Regulamenta a concessão dos Benefícios Eventuais da Política de Assistência Social, em âmbito municipal, de acordo com o art. 22 da Lei federal nº 8.742...";"http://leismunicipa.is/mnyoh";"PR";1;0;0;0;0;0;0;2020-05-26;410895;4108957;41
"Caraá";"Lei Ordinária Nº 2023 de 26 de maio de 2020";"""ABRE CRÉDITO ESPECIAL""";"http://leismunicipa.is/ynmho";"RS";1;0;0;0;0;0;0;2020-05-26;430471;4304713;43
"Cocal do Sul";"Lei Ordinária Nº 1546 de 26 de maio de 2020";"";"http://leismunicipa.is/ioayb";"SC";1;0;0;0;0;0;0;2020-05-26;420425;4204251;42
"Vitor Meireles";"Decreto Nº 49 de 26 de maio de 2020";"Suplementa Dota??es Or?ament?rias por prov?vel excesso de arrecada??o e Estabelece Outras Provid?ncias.";"http://leismunicipa.is/acoyj";"SC";0;0;1;0;0;0;0;2020-05-26;421935;4219358;42
"Campo Verde";"Decreto Nº 40 de 26 de maio de 2020";"""DISPÕE SOBRE O REAJUSTE DOS VALORES DAS TARIFAS DE ÁGUA E ESGOTO E DOS PREÇOS PÚBLICOS DOS DEMAIS SERVIÇOS PÚBLICOS DELEGADOS DE ABASTECIMENTO DE ÁGUA DO MUNICÍPIO DE CAMPO VERDE,...";"http://leismunicipa.is/oyihd";"MT";0;0;1;0;0;0;0;2020-05-26;510267;5102678;51
"Papanduva";"Lei Ordinária Nº 2263 de 26 de maio de 2020";"Autoriza o Município de Papanduva e o Serviço Municipal de Água e Esgoto <U+0096> SAMAE, Autarquia Municipal, a conceder a isenção da taxa de serviços de água e esgoto e taxa de lixo, res...";"http://leismunicipa.is/jcyod";"SC";1;0;0;0;0;0;0;2020-05-26;421220;4212205;42
"Estrela";"Decreto Nº 110 de 26 de maio de 2020";"Abre Crédito Adicional Extraordinário no Orçamento 2020, Lei Municipal nº 7253, de 10 de dezembro de 2019, no valor de R$ 1.778.243,66 (um milhão, setecentos e setenta e oito mil, ...";"http://leismunicipa.is/yobhk";"RS";0;0;1;0;0;0;0;2020-05-26;430780;4307807;43
"Angelina";"Decreto Nº 45 de 26 de maio de 2020";"Altera o Expediente e Hor?rio de Trabalho de Secretarias e ?rg?os da Prefeitura Municipal de Angelina.";"http://leismunicipa.is/yokhf";"SC";0;0;1;0;0;0;0;2020-05-26;420090;4200903;42
"Rio Grande";"Lei Ordinária Nº 8510 de 26 de maio de 2020";"ACRESCE ELEMENTO DE DESPESA NO ANEXO DE METAS E PRIORIDADES DA LEI 8.150, DE 18 DE SETEMBRO DE 2017, QUE DISPÕE SOBRE O PLANO PLURIANUAL DO MUNICÍPIO DO RIO GRANDE PARA O QUADRIÊNI...";"http://leismunicipa.is/ayogl";"RS";1;0;0;0;0;0;0;2020-05-26;431560;4315602;43
"Terra Roxa";"Decreto Nº 3500 de 25 de maio de 2020";"Ementa: Dispõe sobre a abertura de Crédito Adicional Suplementar junto a LOA do corrente exercício e dá outras providências.";"http://leismunicipa.is/anybc";"PR";0;0;1;0;0;0;0;2020-05-25;412740;4127403;41
"Terra Roxa";"Decreto Nº 3500 de 25 de maio de 2020";"Ementa: Dispõe sobre a abertura de Crédito Adicional Suplementar junto a LOA do corrente exercício e dá outras providências.";"http://leismunicipa.is/anybc";"PR";0;0;1;0;0;0;0;2020-05-25;355440;3554409;35
"Jaraguá do Sul";"Decreto Nº 13891 de 25 de maio de 2020";"Retoma o Atendimento e Adesão ao Programa de Novação de Débitos do Fundo Municipal de Habitação de Interesse Social (FMHIS), Denominado ""Recomeçar"", Instituído pela Lei Municipal N...";"http://leismunicipa.is/iydnm";"SC";0;0;1;0;0;0;0;2020-05-25;420890;4208906;42
"Encantado";"Decreto Nº 92 de 25 de maio de 2020";"Altera o Decreto nº 72/2020, de 11 de maio de 2020, que recepciona a classificação de BANDEIRA LARANJA fixada pelo Estado do Rio Grande do Sul para a REGIÃO DE LAJEADO, nos termos ...";"http://leismunicipa.is/nhgym";"RS";0;0;1;0;0;0;0;2020-05-25;430680;4306809;43
"Uruguaiana";"Portaria da Presidência Nº 82 de 25 de maio de 2020";"Altera dispositivo da Portaria 73, de 24 de abril de 2020.";"http://leismunicipa.is/gymnh";"RS";0;0;0;0;0;1;0;2020-05-25;432240;4322400;43
"Ponte Alta do Norte";"Decreto Nº 1952 de 25 de maio de 2020";"Disp?e sobre o regime especial de reposi??o das atividades escolares nas modalidades ? dist?ncia; presencial e semipresencial, no Sistema Municipal de Educa??o de Ponte Alta do Nor...";"http://leismunicipa.is/bdeoy";"SC";0;0;1;0;0;0;0;2020-05-25;421335;4213351;42
"Rio Negro";"Decreto Nº 60 de 25 de maio de 2020";"Altera o §1º do art. 1º e o art. 3º do Decreto nº 045, de 23 de abril de 2020 e dá outras providencias.";"http://leismunicipa.is/nkyme";"PR";0;0;1;0;0;0;0;2020-05-25;500730;5007307;50
"Rio Negro";"Decreto Nº 60 de 25 de maio de 2020";"Altera o §1º do art. 1º e o art. 3º do Decreto nº 045, de 23 de abril de 2020 e dá outras providencias.";"http://leismunicipa.is/nkyme";"PR";0;0;1;0;0;0;0;2020-05-25;412230;4122305;41
"Garibaldi";"Lei Ordinária Nº 5305 de 25 de maio de 2020";"INCLUI METAS/AÇÕES AO ANEXO III DA LEI MUNICIPAL Nº 5.227, DE 10 DE OUTUBRO DE 2019, QUE DISPÕE SOBRE AS DIRETRIZES ORÇAMENTÁRIAS PARA O EXERCÍCIO FINANCEIRO DE 2020, E AUTORIZA A ...";"http://leismunicipa.is/dygeo";"RS";1;0;0;0;0;0;0;2020-05-25;430860;4308607;43
"Quilombo";"Decreto Nº 134 de 25 de maio de 2020";"DISP?E SOBRE A CONVOCA??O DE CANDIDATO DO CONCURSO P?BLICO N 02-2019 PARA CONTRATA??O TEMPOR?RIA, E D? OUTRAS PROVID?NCIAS.";"http://leismunicipa.is/dyaoi";"SC";0;0;1;0;0;0;0;2020-05-25;421420;4214201;42
"Picada Café";"Decreto Nº 95 de 25 de maio de 2020";"ABRE CRÉDITO EXTRAORDINÁRIO AO ORÇAMENTO DO EXERCÍCIO DE 2020 E DÁ OUTRAS PROVIDÊNCIAS";"http://leismunicipa.is/fyogi";"RS";0;0;1;0;0;0;0;2020-05-25;431442;4314423;43
"Porto Vera Cruz";"Lei Ordinária Nº 1619 de 25 de maio de 2020";"Inclui ação em programa no Plano Plurianual, inclui ação no anexo I - Metas e Prioridades da Lei de Diretrizes Orçamentárias, autoriza a abertura de crédito adicional especial e dá...";"http://leismunicipa.is/doyej";"RS";1;0;0;0;0;0;0;2020-05-25;431507;4315073;43
"Lajeado";"Decreto Nº 11581 de 25 de maio de 2020";"Determina a aplicação no Município de Lajeado das medidas sanitárias segmentadas de que trata o art. 19 do Decreto Estadual nº 55.240, de 10 de maio de 2020, que institui o Sistema...";"http://leismunicipa.is/yclof";"RS";0;0;1;0;0;0;0;2020-05-25;431140;4311403;43
"Lajeado";"Decreto Nº 11581 de 25 de maio de 2020";"Determina a aplicação no Município de Lajeado das medidas sanitárias segmentadas de que trata o art. 19 do Decreto Estadual nº 55.240, de 10 de maio de 2020, que institui o Sistema...";"http://leismunicipa.is/yclof";"RS";0;0;1;0;0;0;0;2020-05-25;171200;1712009;17
"Passo Fundo";"Decreto Nº 85 de 25 de maio de 2020";"ALTERA O DECRETO 082/2020, QUE REGULAMENTA, NO MUNICÍPIO DE PASSO FUNDO, A ABERTURA E O FUNCIONAMENTO DE RESTAURANTES, DURANTE O PERÍODO DE EMERGÊNCIA DE SAÚDE PÚBLICA DECORRENTE D...";"http://leismunicipa.is/myhjo";"RS";0;0;1;0;0;0;0;2020-05-25;431410;4314100;43
"Liberato Salzano";"Lei Ordinária Nº 3665 de 25 de maio de 2020";"?""AUTORIZA O PODER EXECUTIVO MUNICIPAL A EFETUAR CONTRIBUIÇÃO MENSAL EXTRAORDINÁRIA EM FAVOR DA ASSOCIAÇÃO DOS MUNICÍPIOS DA ZONA DA PRODUÇÃO ?"" AMZOP  PARA SUBSIDIAR AÇÕES DE COMB...";"http://leismunicipa.is/ydhmn";"RS";1;0;0;0;0;0;0;2020-05-25;431160;4311601;43
"Mato Castelhano";"Decreto Nº 41 de 25 de maio de 2020";"REGULAMENTA O EXERCÍCIO DA ATIVIDADE COMERCIAL EM RAZÃO DAS MEDIDAS PARA ENFRENTAMENTO, PREVENÇÃO E MITIGAÇÃO DA EMERGÊNCIA DE SAÚDE PÚBLICA DECORRENTE DO CORONAVÍRUS (COVID-19) DE...";"http://leismunicipa.is/myfnh";"RS";0;0;1;0;0;0;0;2020-05-25;431213;4312138;43
"Campos dos Goytacazes";"Decreto Nº 111 de 25 de maio de 2020";"DISPÕE SOBRE A PRORROGAÇÃO DO LOCKDOWN, DE MANEIRA PARCIAL, COMO MEDIDA DE ISOLAMENTO SOCIAL PARA CONTENÇÃO DO CORONAVIRUS (COVID-19) E ATUALIZA E CONSOLIDA AÇÕES NECESSÁRIAS À RED...";"http://leismunicipa.is/kbioy";"RJ";0;0;1;0;0;0;0;2020-05-25;330100;3301009;33
"Palhoça";"Decreto Nº 2590 de 25 de maio de 2020";"PANDEMIA. COVID-19. Determina o uso obrigatório de mascáras em todo o território municipal e estabelece sobre a aferição corporal por estabelecimentos e dá outras providências.";"http://leismunicipa.is/oidyk";"SC";0;0;1;0;0;0;0;2020-05-25;421190;4211900;42
"Seara";"Resolução Nº 2 de 25 de maio de 2020";"Institui e regulamenta a realização de Audiência Pública Virtual, como instrumento para a demonstração e avaliação do cumprimento das metas fiscais, prevista no §4º do art. 9º da L...";"http://leismunicipa.is/lomny";"SC";0;0;0;0;0;0;1;2020-05-25;421750;4217501;42
"Xanxerê";"Decreto Nº 131 de 25 de maio de 2020";"ALTERA REDAÇÃO DO ART. 2º DO DECRETO Nº 116/2020 E ACRESCENTA PARÁGRAFOS, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/obfcy";"SC";0;0;1;0;0;0;0;2020-05-25;421950;4219507;42
"Brusque";"Decreto Nº 8623 de 25 de maio de 2020";"ABRE CR?DITO ADICIONAL SUPLEMENTAR E ESPECIAL";"http://leismunicipa.is/mhcoy";"SC";0;0;1;0;0;0;0;2020-05-25;420290;4202909;42
"Itapema";"Decreto Legislativo Nº 9 de 25 de maio de 2020";"ESTABELECE AS REGRAS PARA REALIZAÇÃO DE AUDIÊNCIAS PÚBLICAS POR VIDEOCONFERÊNCIA NO PERÍODO DA PANDEMIA E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/hnyam";"SC";0;0;1;0;0;0;0;2020-05-25;420830;4208302;42
"Otacílio Costa";"Decreto Nº 2877 de 25 de maio de 2020";"DISPÕE SOBRE A OBRIGATORIEDADE DA UTILIZAÇÃO DE MÁSCARA DE PROTEÇÃO COMO MEDIDA DE ENFRENTAMENTO AO CONTÁGIO DO COVID-19.";"http://leismunicipa.is/edyho";"SC";0;0;1;0;0;0;0;2020-05-25;421175;4211751;42
"Cruz Alta";"Decreto Nº 196 de 25 de maio de 2020";"Dispõe sobre medidas para o enfrentamento da emergência de saúde pública de importância internacional decorrente do surto epidêmico de coronavírus (COVID?""19) no âmbito da Administ...";"http://leismunicipa.is/gbaoy";"RS";0;0;1;0;0;0;0;2020-05-25;430610;4306106;43
"São Domingos";"Decreto Nº 1111 de 25 de maio de 2020";"Nomeia servidora aprovada em concurso p?blico para servi?o p?blico municipal.";"http://leismunicipa.is/ocdyi";"SC";0;0;1;0;0;0;0;2020-05-25;292895;2928950;29
"São Domingos";"Decreto Nº 1111 de 25 de maio de 2020";"Nomeia servidora aprovada em concurso p?blico para servi?o p?blico municipal.";"http://leismunicipa.is/ocdyi";"SC";0;0;1;0;0;0;0;2020-05-25;521980;5219803;52
"São Domingos";"Decreto Nº 1111 de 25 de maio de 2020";"Nomeia servidora aprovada em concurso p?blico para servi?o p?blico municipal.";"http://leismunicipa.is/ocdyi";"SC";0;0;1;0;0;0;0;2020-05-25;251396;2513968;25
"São Domingos";"Decreto Nº 1111 de 25 de maio de 2020";"Nomeia servidora aprovada em concurso p?blico para servi?o p?blico municipal.";"http://leismunicipa.is/ocdyi";"SC";0;0;1;0;0;0;0;2020-05-25;421610;4216107;42
"São Domingos";"Decreto Nº 1111 de 25 de maio de 2020";"Nomeia servidora aprovada em concurso p?blico para servi?o p?blico municipal.";"http://leismunicipa.is/ocdyi";"SC";0;0;1;0;0;0;0;2020-05-25;280680;2806800;28
"São Domingos";"Decreto Nº 1110 de 25 de maio de 2020";"Nomeia servidora aprovada em concurso p?blico para servi?o p?blico municipal.";"http://leismunicipa.is/cdyoi";"SC";0;0;1;0;0;0;0;2020-05-25;292895;2928950;29
"São Domingos";"Decreto Nº 1110 de 25 de maio de 2020";"Nomeia servidora aprovada em concurso p?blico para servi?o p?blico municipal.";"http://leismunicipa.is/cdyoi";"SC";0;0;1;0;0;0;0;2020-05-25;521980;5219803;52
"São Domingos";"Decreto Nº 1110 de 25 de maio de 2020";"Nomeia servidora aprovada em concurso p?blico para servi?o p?blico municipal.";"http://leismunicipa.is/cdyoi";"SC";0;0;1;0;0;0;0;2020-05-25;251396;2513968;25
"São Domingos";"Decreto Nº 1110 de 25 de maio de 2020";"Nomeia servidora aprovada em concurso p?blico para servi?o p?blico municipal.";"http://leismunicipa.is/cdyoi";"SC";0;0;1;0;0;0;0;2020-05-25;421610;4216107;42
"São Domingos";"Decreto Nº 1110 de 25 de maio de 2020";"Nomeia servidora aprovada em concurso p?blico para servi?o p?blico municipal.";"http://leismunicipa.is/cdyoi";"SC";0;0;1;0;0;0;0;2020-05-25;280680;2806800;28
"Barra Bonita";"Lei Ordinária Nº 871 de 25 de maio de 2020";"DISP?E SOBRE MEDIDAS ADMINISTRATIVAS A SEREM ADOTADAS NO ?MBITO DO PODER EXECUTIVO DO MUNIC?PIO DE BARRA BONITA-SC, PARA ENFRENTAMENTO DA EMERG?NCIA DE SA?DE P?BLICA DE IMPORT?NCIA...";"http://leismunicipa.is/ayceo";"SC";1;0;0;0;0;0;0;2020-05-25;420209;4202099;42
"Barra Bonita";"Lei Ordinária Nº 871 de 25 de maio de 2020";"DISP?E SOBRE MEDIDAS ADMINISTRATIVAS A SEREM ADOTADAS NO ?MBITO DO PODER EXECUTIVO DO MUNIC?PIO DE BARRA BONITA-SC, PARA ENFRENTAMENTO DA EMERG?NCIA DE SA?DE P?BLICA DE IMPORT?NCIA...";"http://leismunicipa.is/ayceo";"SC";1;0;0;0;0;0;0;2020-05-25;350530;3505302;35
